"system_index","OBJECTID","ndvi","pixel_qa",
1_1_LT05_066015_20160703,9,0.784070884,80,
1_1_LT05_066015_20160719,9,0.881501447,80,
1_1_LT05_066015_20160804,9,0.915593457,80,
1_1_LT05_066015_20160820,9,0.863367824,80,
1_1_LT05_066015_20160905,9,0.948090112,80,
1_1_LT05_066015_20160921,9,0.861834663,80,
1_1_LT05_066015_20161007,9,0.77893856,80,
1_1_LT05_066015_20161023,9,0.820547963,80,
1_1_LT05_066015_20161108,9,0.906357171,80,
1_1_LT05_066015_20161124,9,0.762774119,80,
1_1_LT05_066015_20161210,9,0.79794951,80,
1_1_LT05_066015_20161226,9,0.882757135,80,
1_1_LT05_066015_20170111,9,0.795439029,80,
1_1_LT05_066015_20170127,9,0.914229477,80,
1_1_LT05_066015_20170212,9,0.928830685,80,
1_1_LT05_066015_20170228,9,0.902777566,80,
1_1_LT05_066015_20170316,9,0.88963908,80,
1_1_LT05_066015_20170401,9,0.917044894,80,
1_1_LT05_066015_20170417,9,0.901060453,80,
1_1_LT05_066015_20170503,9,0.897011356,80,
1_1_LT05_066015_20170519,9,0.861625372,80,
1_1_LT05_066015_20170604,9,0.787379089,80,
1_1_LT05_066015_20170620,9,0.854098666,80,
1_1_LT05_066015_20170706,9,0.759298446,80,
1_1_LT05_066015_20170722,9,0.78005806,80,
1_1_LT05_066015_20170807,9,0.858165272,80,
1_1_LT05_066015_20170823,9,0.781825449,80,
1_1_LT05_066015_20170908,9,0.894528519,80,
1_1_LT05_066015_20170924,9,0.813979032,80,
1_1_LT05_066015_20171010,9,0.886961229,80,
1_1_LT05_066015_20171026,9,0.856232561,80,
1_1_LT05_066015_20171111,9,0.928286484,80,
1_1_LT05_066015_20171127,9,0.928286484,80,
1_1_LT05_066015_20171213,9,0.928286484,80,
1_1_LT05_066015_20171229,9,0.928286484,80,
1_1_LT05_066015_19900101,10,0.946941728,80,
1_1_LT05_066015_19900117,10,0.898836335,80,
1_1_LT05_066015_19900202,10,0.922483186,80,
1_1_LT05_066015_19900218,10,0.820635873,80,
1_1_LT05_066015_19900306,10,0.856345159,80,
1_1_LT05_066015_19900322,10,0.925036797,80,
1_1_LT05_066015_19900407,10,0.955541602,80,
1_1_LT05_066015_19900423,10,0.862031373,80,
1_1_LT05_066015_19900509,10,0.865905525,80,
1_1_LT05_066015_19900525,10,0.804895328,80,
1_1_LT05_066015_19900610,10,0.813944814,80,
1_1_LT05_066015_19900626,10,0.880495296,80,
1_1_LT05_066015_19900712,10,0.840787788,80,
1_1_LT05_066015_19900728,10,0.901306462,80,
1_1_LT05_066015_19900813,10,0.802703076,80,
1_1_LT05_066015_19900829,10,0.878238867,80,
1_1_LT05_066015_19900914,10,0.894758813,80,
1_1_LT05_066015_19900930,10,0.896618683,80,
1_1_LT05_066015_19901016,10,0.843855499,80,
1_1_LT05_066015_19901101,10,0.810651463,80,
1_1_LT05_066015_19901117,10,0.823875985,80,
1_1_LT05_066015_19901203,10,0.88087235,80,
1_1_LT05_066015_19901219,10,0.884255611,80,
1_1_LT05_066015_19910104,10,0.96928994,80,
1_1_LT05_066015_19910120,10,0.890718471,80,
1_1_LT05_066015_19910205,10,0.83180577,80,
1_1_LT05_066015_19910221,10,0.919063069,80,
1_1_LT05_066015_19910309,10,0.824650756,80,
1_1_LT05_066015_19910325,10,0.958243193,80,
1_1_LT05_066015_19910410,10,0.884081639,80,
1_1_LT05_066015_19910426,10,0.82551231,80,
1_1_LT05_066015_19910512,10,0.822245641,80,
1_1_LT05_066015_19910528,10,0.815229749,80,
1_1_LT05_066015_19910613,10,0.811655987,80,
1_1_LT05_066015_19910629,10,0.962668951,80,
1_1_LT05_066015_19910715,10,0.808053938,80,
1_1_LT05_066015_19910731,10,0.913692577,80,
1_1_LT05_066015_19910816,10,0.813354449,80,
1_1_LT05_066015_19910901,10,0.904237598,80,
1_1_LT05_066015_19910917,10,0.839800071,80,
1_1_LT05_066015_19911003,10,0.977690954,80,
1_1_LT05_066015_19911019,10,0.917885134,80,
1_1_LT05_066015_19911104,10,0.979929037,80,
1_1_LT05_066015_19911120,10,0.912595509,80,
1_1_LT05_066015_19911206,10,0.932315193,80,
1_1_LT05_066015_19911222,10,0.799083449,80,
1_1_LT05_066015_19920107,10,0.811709192,80,
1_1_LT05_066015_19920123,10,0.832805216,80,
1_1_LT05_066015_19920208,10,0.946379265,80,
1_1_LT05_066015_19920224,10,0.976282272,80,
1_1_LT05_066015_19920311,10,0.940103727,80,
1_1_LT05_066015_19920327,10,0.967981572,80,
1_1_LT05_066015_19920412,10,0.893707898,80,
1_1_LT05_066015_19920428,10,0.889401745,80,
1_1_LT05_066015_19920514,10,0.843088176,80,
1_1_LT05_066015_19920530,10,0.827046766,80,
1_1_LT05_066015_19920615,10,0.946299982,80,
1_1_LT05_066015_19920701,10,0.864616656,80,
1_1_LT05_066015_19920717,10,0.876945911,80,
1_1_LT05_066015_19920802,10,0.975236473,80,
1_1_LT05_066015_19920818,10,0.901408504,80,
1_1_LT05_066015_19920903,10,0.876584491,80,
1_1_LT05_066015_19920919,10,0.925097784,80,
1_1_LT05_066015_19921005,10,0.947539485,80,
1_1_LT05_066015_19921021,10,0.881079971,80,
1_1_LT05_066015_19921106,10,0.928655728,80,
1_1_LT05_066015_19921122,10,0.950072047,80,
1_1_LT05_066015_19921208,10,0.800408542,80,
1_1_LT05_066015_19921224,10,0.927779751,80,
1_1_LT05_066015_19930109,10,0.788451848,80,
1_1_LT05_066015_19930125,10,0.848104223,80,
1_1_LT05_066015_19930210,10,0.815356066,80,
1_1_LT05_066015_19930226,10,0.960867891,80,
1_1_LT05_066015_19930314,10,0.906783479,80,
1_1_LT05_066015_19930330,10,0.961928933,80,
1_1_LT05_066015_19930415,10,0.816990346,80,
1_1_LT05_066015_19930501,10,0.849690864,80,
1_1_LT05_066015_19930517,10,0.871339685,80,
1_1_LT05_066015_19930602,10,0.920843442,80,
1_1_LT05_066015_19930618,10,0.868285936,80,
1_1_LT05_066015_19930704,10,0.788346773,80,
1_1_LT05_066015_19930720,10,0.934435301,80,
1_1_LT05_066015_19930805,10,0.921716028,80,
1_1_LT05_066015_19930821,10,0.916265257,80,
1_1_LT05_066015_19930906,10,0.826567966,80,
1_1_LT05_066015_19930922,10,0.845355074,80,
1_1_LT05_066015_19931008,10,0.940538951,80,
1_1_LT05_066015_19931024,10,0.942125716,80,
1_1_LT05_066015_19931109,10,0.830088101,80,
1_1_LT05_066015_19931125,10,0.81934181,80,
1_1_LT05_066015_19931211,10,0.769247224,80,
1_1_LT05_066015_19931227,10,0.865628238,80,
1_1_LT05_066015_19940112,10,0.795331548,80,
1_1_LT05_066015_19940128,10,0.779515373,80,
1_1_LT05_066015_19940213,10,0.930102306,80,
1_1_LT05_066015_19940301,10,0.780168893,80,
1_1_LT05_066015_19940317,10,0.938190606,80,
1_1_LT05_066015_19940402,10,0.792034303,80,
1_1_LT05_066015_19940418,10,0.783616048,80,
1_1_LT05_066015_19940504,10,0.794264616,80,
1_1_LT05_066015_19940520,10,0.950781085,80,
1_1_LT05_066015_19940605,10,0.868447047,80,
1_1_LT05_066015_19940621,10,0.773303721,80,
1_1_LT05_066015_19940707,10,0.848073511,80,
1_1_LT05_066015_19940723,10,0.778547313,80,
1_1_LT05_066015_19940808,10,0.770756027,80,
1_1_LT05_066015_19940824,10,0.819594619,80,
1_1_LT05_066015_19940909,10,0.930917207,80,
1_1_LT05_066015_19940925,10,0.798913871,80,
1_1_LT05_066015_19941011,10,0.92501606,80,
1_1_LT05_066015_19941027,10,0.766842486,80,
1_1_LT05_066015_19941112,10,0.810059259,80,
1_1_LT05_066015_19941128,10,0.88878944,80,
1_1_LT05_066015_19941214,10,0.838894355,80,
1_1_LT05_066015_19941230,10,0.935674897,80,
1_1_LT05_066015_19950115,10,0.788175525,80,
1_1_LT05_066015_19950131,10,0.817716365,80,
1_1_LT05_066015_19950216,10,0.865201888,80,
1_1_LT05_066015_19950304,10,0.805897736,80,
1_1_LT05_066015_19950320,10,0.765466796,80,
1_1_LT05_066015_19950405,10,0.86853733,80,
1_1_LT05_066015_19950421,10,0.837446939,80,
1_1_LT05_066015_19950507,10,0.931527607,80,
1_1_LT05_066015_19950523,10,0.925757962,80,
1_1_LT05_066015_19950608,10,0.853483864,80,
1_1_LT05_066015_19950624,10,0.913066219,80,
1_1_LT05_066015_19950710,10,0.923495689,80,
1_1_LT05_066015_19950726,10,0.807159589,80,
1_1_LT05_066015_19950811,10,0.943178247,80,
1_1_LT05_066015_19950827,10,0.817760158,80,
1_1_LT05_066015_19950912,10,0.789716887,80,
1_1_LT05_066015_19950928,10,0.761204439,80,
1_1_LT05_066015_19951014,10,0.903053921,80,
1_1_LT05_066015_19951030,10,0.884850884,80,
1_1_LT05_066015_19951115,10,0.823534708,80,
1_1_LT05_066015_19951201,10,0.923872233,80,
1_1_LT05_066015_19951217,10,0.839185591,80,
1_1_LT05_066015_19960102,10,0.754690742,80,
1_1_LT05_066015_19960118,10,0.89643619,80,
1_1_LT05_066015_19960203,10,0.776245738,80,
1_1_LT05_066015_19960219,10,0.782720371,80,
1_1_LT05_066015_19960306,10,0.818179844,80,
1_1_LT05_066015_19960322,10,0.933376332,80,
1_1_LT05_066015_19960407,10,0.879032433,80,
1_1_LT05_066015_19960423,10,0.766060437,80,
1_1_LT05_066015_19960509,10,0.919419208,80,
1_1_LT05_066015_19960525,10,0.905279609,80,
1_1_LT05_066015_19960610,10,0.876703862,80,
1_1_LT05_066015_19960626,10,0.846727395,80,
1_1_LT05_066015_19960712,10,0.756283648,80,
1_1_LT05_066015_19960728,10,0.887544801,80,
1_1_LT05_066015_19960813,10,0.894810524,80,
1_1_LT05_066015_19960829,10,0.803153556,80,
1_1_LT05_066015_19960914,10,0.777896116,80,
1_1_LT05_066015_19960930,10,0.836535892,80,
1_1_LT05_066015_19961016,10,0.793994345,80,
1_1_LT05_066015_19961101,10,0.909807622,80,
1_1_LT05_066015_19961117,10,0.767739071,80,
1_1_LT05_066015_19961203,10,0.784867943,80,
1_1_LT05_066015_19961219,10,0.897763749,80,
1_1_LT05_066015_19970104,10,0.756586777,80,
1_1_LT05_066015_19970120,10,0.82136875,80,
1_1_LT05_066015_19970205,10,0.872825328,80,
1_1_LT05_066015_19970221,10,0.830382193,80,
1_1_LT05_066015_19970309,10,0.791560673,80,
1_1_LT05_066015_19970325,10,0.875050692,80,
1_1_LT05_066015_19970410,10,0.784737275,80,
1_1_LT05_066015_19970426,10,0.731838847,80,
1_1_LT05_066015_19970512,10,0.727960612,80,
1_1_LT05_066015_19970528,10,0.909488337,80,
1_1_LT05_066015_19970613,10,0.861101727,80,
1_1_LT05_066015_19970629,10,0.800628092,80,
1_1_LT05_066015_19970715,10,0.797883964,80,
1_1_LT05_066015_19970731,10,0.777814153,80,
1_1_LT05_066015_19970816,10,0.843713633,80,
1_1_LT05_066015_19970901,10,0.778139559,80,
1_1_LT05_066015_19970917,10,0.876760681,80,
1_1_LT05_066015_19971003,10,0.885010416,80,
1_1_LT05_066015_19971019,10,0.767127227,80,
1_1_LT05_066015_19971104,10,0.868193018,80,
1_1_LT05_066015_19971120,10,0.869502914,80,
1_1_LT05_066015_19971206,10,0.858949075,80,
1_1_LT05_066015_19971222,10,0.737203882,80,
1_1_LT05_066015_19980107,10,0.708364491,80,
1_1_LT05_066015_19980123,10,0.745963915,80,
1_1_LT05_066015_19980208,10,0.834967117,80,
1_1_LT05_066015_19980224,10,0.778628322,80,
1_1_LT05_066015_19980312,10,0.825595624,80,
1_1_LT05_066015_19980328,10,0.845155158,80,
1_1_LT05_066015_19980413,10,0.708726206,80,
1_1_LT05_066015_19980429,10,0.702354857,80,
1_1_LT05_066015_19980515,10,0.747643102,80,
1_1_LT05_066015_19980531,10,0.705439741,80,
1_1_LT05_066015_19980616,10,0.779856563,80,
1_1_LT05_066015_19980702,10,0.848120045,80,
1_1_LT05_066015_19980718,10,0.879313881,80,
1_1_LT05_066015_19980803,10,0.816372323,80,
1_1_LT05_066015_19980819,10,0.7371182,80,
1_1_LT05_066015_19980904,10,0.882180273,80,
1_1_LT05_066015_19980920,10,0.895333417,80,
1_1_LT05_066015_19981006,10,0.857567608,80,
1_1_LT05_066015_19981022,10,0.795276718,80,
1_1_LT05_066015_19981107,10,0.798737179,80,
1_1_LT05_066015_19981123,10,0.877805781,80,
1_1_LT05_066015_19981209,10,0.867457466,80,
1_1_LT05_066015_19981225,10,0.860331814,80,
1_1_LT05_066015_19990110,10,0.786031106,80,
1_1_LT05_066015_19990126,10,0.838218664,80,
1_1_LT05_066015_19990211,10,0.775319409,80,
1_1_LT05_066015_19990227,10,0.811103851,80,
1_1_LT05_066015_19990315,10,0.751303826,80,
1_1_LT05_066015_19990331,10,0.841929796,80,
1_1_LT05_066015_19990416,10,0.797622922,80,
1_1_LT05_066015_19990502,10,0.747978524,80,
1_1_LT05_066015_19990518,10,0.894657267,80,
1_1_LT05_066015_19990603,10,0.901072398,80,
1_1_LT05_066015_19990619,10,0.874358663,80,
1_1_LT05_066015_19990705,10,0.783434933,80,
1_1_LT05_066015_19990721,10,0.855205142,80,
1_1_LT05_066015_19990806,10,0.780304948,80,
1_1_LT05_066015_19990822,10,0.866681778,80,
1_1_LT05_066015_19990907,10,0.784086785,80,
1_1_LT05_066015_19990923,10,0.719720522,80,
1_1_LT05_066015_19991009,10,0.877974425,80,
1_1_LT05_066015_19991025,10,0.902042007,80,
1_1_LT05_066015_19991110,10,0.75440005,80,
1_1_LT05_066015_19991126,10,0.817142503,80,
1_1_LT05_066015_19991212,10,0.714721599,80,
1_1_LT05_066015_19991228,10,0.802581428,80,
1_1_LT05_066015_20000113,10,0.827495358,80,
1_1_LT05_066015_20000129,10,0.805568481,80,
1_1_LT05_066015_20000214,10,0.71571185,80,
1_1_LT05_066015_20000301,10,0.837970738,80,
1_1_LT05_066015_20000317,10,0.886002547,80,
1_1_LT05_066015_20000402,10,0.801234033,80,
1_1_LT05_066015_20000418,10,0.878204082,80,
1_1_LT05_066015_20000504,10,0.756699306,80,
1_1_LT05_066015_20000520,10,0.813473172,80,
1_1_LT05_066015_20000605,10,0.894136893,80,
1_1_LT05_066015_20000621,10,0.841382717,80,
1_1_LT05_066015_20000707,10,0.884952118,80,
1_1_LT05_066015_20000723,10,0.762119573,80,
1_1_LT05_066015_20000808,10,0.788630156,80,
1_1_LT05_066015_20000824,10,0.89465603,80,
1_1_LT05_066015_20000909,10,0.887183338,80,
1_1_LT05_066015_20000925,10,0.865259945,80,
1_1_LT05_066015_20001011,10,0.770529439,80,
1_1_LT05_066015_20001027,10,0.809051993,80,
1_1_LT05_066015_20001112,10,0.867403171,80,
1_1_LT05_066015_20001128,10,0.758977912,80,
1_1_LT05_066015_20001214,10,0.751919853,80,
1_1_LT05_066015_20001230,10,0.753386029,80,
1_1_LT05_066015_20010115,10,0.752924579,80,
1_1_LT05_066015_20010131,10,0.868954032,80,
1_1_LT05_066015_20010216,10,0.84923897,80,
1_1_LT05_066015_20010304,10,0.819354873,80,
1_1_LT05_066015_20010320,10,0.910374586,80,
1_1_LT05_066015_20010405,10,0.781077903,80,
1_1_LT05_066015_20010421,10,0.839608301,80,
1_1_LT05_066015_20010507,10,0.789856572,80,
1_1_LT05_066015_20010523,10,0.753530033,80,
1_1_LT05_066015_20010608,10,0.881392463,80,
1_1_LT05_066015_20010624,10,0.769629268,80,
1_1_LT05_066015_20010710,10,0.836024252,80,
1_1_LT05_066015_20010726,10,0.867166829,80,
1_1_LT05_066015_20010811,10,0.777407982,80,
1_1_LT05_066015_20010827,10,0.91337145,80,
1_1_LT05_066015_20010912,10,0.847819238,80,
1_1_LT05_066015_20010928,10,0.776347823,80,
1_1_LT05_066015_20011014,10,0.852620854,80,
1_1_LT05_066015_20011030,10,0.76029421,80,
1_1_LT05_066015_20011115,10,0.791464102,80,
1_1_LT05_066015_20011201,10,0.849776203,80,
1_1_LT05_066015_20011217,10,0.842317211,80,
1_1_LT05_066015_20020102,10,0.901594681,80,
1_1_LT05_066015_20020118,10,0.853498211,80,
1_1_LT05_066015_20020203,10,0.817280036,80,
1_1_LT05_066015_20020219,10,0.790171689,80,
1_1_LT05_066015_20020307,10,0.847267557,80,
1_1_LT05_066015_20020323,10,0.878505729,80,
1_1_LT05_066015_20020408,10,0.904651638,80,
1_1_LT05_066015_20020424,10,0.76603252,80,
1_1_LT05_066015_20020510,10,0.912955333,80,
1_1_LT05_066015_20020526,10,0.882738372,80,
1_1_LT05_066015_20020611,10,0.878109,80,
1_1_LT05_066015_20020627,10,0.857848121,80,
1_1_LT05_066015_20020713,10,0.894425653,80,
1_1_LT05_066015_20020729,10,0.801847378,80,
1_1_LT05_066015_20020814,10,0.824717202,80,
1_1_LT05_066015_20020830,10,0.771191951,80,
1_1_LT05_066015_20020915,10,0.857321426,80,
1_1_LT05_066015_20021001,10,0.915144491,80,
1_1_LT05_066015_20021017,10,0.7349292,80,
1_1_LT05_066015_20021102,10,0.863500005,80,
1_1_LT05_066015_20021118,10,0.763384774,80,
1_1_LT05_066015_20021204,10,0.904300407,80,
1_1_LT05_066015_20021220,10,0.814433017,80,
1_1_LT05_066015_20030105,10,0.769720504,80,
1_1_LT05_066015_20030121,10,0.911920153,80,
1_1_LT05_066015_20030206,10,0.865973114,80,
1_1_LT05_066015_20030222,10,0.846340314,80,
1_1_LT05_066015_20030310,10,0.844298621,80,
1_1_LT05_066015_20030326,10,0.842033843,80,
1_1_LT05_066015_20030411,10,0.836497545,80,
1_1_LT05_066015_20030427,10,0.730236278,80,
1_1_LT05_066015_20030513,10,0.778522112,80,
1_1_LT05_066015_20030529,10,0.807360929,80,
1_1_LT05_066015_20030614,10,0.791204775,80,
1_1_LT05_066015_20030630,10,0.885341581,80,
1_1_LT05_066015_20030716,10,0.734795229,80,
1_1_LT05_066015_20030801,10,0.770467164,80,
1_1_LT05_066015_20030817,10,0.827366912,80,
1_1_LT05_066015_20030902,10,0.791855575,80,
1_1_LT05_066015_20030918,10,0.899484486,80,
1_1_LT05_066015_20031004,10,0.76788415,80,
1_1_LT05_066015_20031020,10,0.787809709,80,
1_1_LT05_066015_20031105,10,0.802938,80,
1_1_LT05_066015_20031121,10,0.890902031,80,
1_1_LT05_066015_20031207,10,0.86910493,80,
1_1_LT05_066015_20031223,10,0.874077204,80,
1_1_LT05_066015_20040108,10,0.838283136,80,
1_1_LT05_066015_20040124,10,0.840368037,80,
1_1_LT05_066015_20040209,10,0.746605259,80,
1_1_LT05_066015_20040225,10,0.912492081,80,
1_1_LT05_066015_20040312,10,0.828207223,80,
1_1_LT05_066015_20040328,10,0.805977952,80,
1_1_LT05_066015_20040413,10,0.819272335,80,
1_1_LT05_066015_20040429,10,0.842973011,80,
1_1_LT05_066015_20040515,10,0.790288324,80,
1_1_LT05_066015_20040531,10,0.851762902,80,
1_1_LT05_066015_20040616,10,0.766900837,80,
1_1_LT05_066015_20040702,10,0.777772097,80,
1_1_LT05_066015_20040718,10,0.850143559,80,
1_1_LT05_066015_20040803,10,0.885295192,80,
1_1_LT05_066015_20040819,10,0.801830247,80,
1_1_LT05_066015_20040904,10,0.918774049,80,
1_1_LT05_066015_20040920,10,0.890052496,80,
1_1_LT05_066015_20041006,10,0.852396016,80,
1_1_LT05_066015_20041022,10,0.865695425,80,
1_1_LT05_066015_20041107,10,0.918660024,80,
1_1_LT05_066015_20041123,10,0.763031339,80,
1_1_LT05_066015_20041209,10,0.804450088,80,
1_1_LT05_066015_20041225,10,0.907995423,80,
1_1_LT05_066015_20050110,10,0.899295217,80,
1_1_LT05_066015_20050126,10,0.800316268,80,
1_1_LT05_066015_20050211,10,0.784730128,80,
1_1_LT05_066015_20050227,10,0.881748283,80,
1_1_LT05_066015_20050315,10,0.917313066,80,
1_1_LT05_066015_20050331,10,0.80587876,80,
1_1_LT05_066015_20050416,10,0.791909784,80,
1_1_LT05_066015_20050502,10,0.886861022,80,
1_1_LT05_066015_20050518,10,0.915083792,80,
1_1_LT05_066015_20050603,10,0.878784785,80,
1_1_LT05_066015_20050619,10,0.908658648,80,
1_1_LT05_066015_20050705,10,0.851988862,80,
1_1_LT05_066015_20050721,10,0.91287322,80,
1_1_LT05_066015_20050806,10,0.81574724,80,
1_1_LT05_066015_20050822,10,0.779251139,80,
1_1_LT05_066015_20050907,10,0.740056722,80,
1_1_LT05_066015_20050923,10,0.875978913,80,
1_1_LT05_066015_20051009,10,0.805721269,80,
1_1_LT05_066015_20051025,10,0.9119117,80,
1_1_LT05_066015_20051110,10,0.851325114,80,
1_1_LT05_066015_20051126,10,0.757671013,80,
1_1_LT05_066015_20051212,10,0.766446015,80,
1_1_LT05_066015_20051228,10,0.882474295,80,
1_1_LT05_066015_20060113,10,0.775056197,80,
1_1_LT05_066015_20060129,10,0.780243295,80,
1_1_LT05_066015_20060214,10,0.845043767,80,
1_1_LT05_066015_20060302,10,0.931972068,80,
1_1_LT05_066015_20060318,10,0.806345721,80,
1_1_LT05_066015_20060403,10,0.909365759,80,
1_1_LT05_066015_20060419,10,0.804879121,80,
1_1_LT05_066015_20060505,10,0.887105705,80,
1_1_LT05_066015_20060521,10,0.774107506,80,
1_1_LT05_066015_20060606,10,0.872290554,80,
1_1_LT05_066015_20060622,10,0.795369121,80,
1_1_LT05_066015_20060708,10,0.933760297,80,
1_1_LT05_066015_20060724,10,0.78620323,80,
1_1_LT05_066015_20060809,10,0.892987349,80,
1_1_LT05_066015_20060825,10,0.832830756,80,
1_1_LT05_066015_20060910,10,0.859713163,80,
1_1_LT05_066015_20060926,10,0.810529319,80,
1_1_LT05_066015_20061012,10,0.771997171,80,
1_1_LT05_066015_20061028,10,0.839291035,80,
1_1_LT05_066015_20061113,10,0.761301053,80,
1_1_LT05_066015_20061129,10,0.807257384,80,
1_1_LT05_066015_20061215,10,0.893596529,80,
1_1_LT05_066015_20061231,10,0.922806146,80,
1_1_LT05_066015_20070116,10,0.906831493,80,
1_1_LT05_066015_20070201,10,0.792508913,80,
1_1_LT05_066015_20070217,10,0.841196728,80,
1_1_LT05_066015_20070305,10,0.909609928,80,
1_1_LT05_066015_20070321,10,0.850658175,80,
1_1_LT05_066015_20070406,10,0.82491131,80,
1_1_LT05_066015_20070422,10,0.760866645,80,
1_1_LT05_066015_20070508,10,0.813675833,80,
1_1_LT05_066015_20070524,10,0.791622997,80,
1_1_LT05_066015_20070609,10,0.861809291,80,
1_1_LT05_066015_20070625,10,0.821645978,80,
1_1_LT05_066015_20070711,10,0.927938631,80,
1_1_LT05_066015_20070727,10,0.789844345,80,
1_1_LT05_066015_20070812,10,0.899139276,80,
1_1_LT05_066015_20070828,10,0.833898199,80,
1_1_LT05_066015_20070913,10,0.800336092,80,
1_1_LT05_066015_20070929,10,0.908536171,80,
1_1_LT05_066015_20071015,10,0.941859594,80,
1_1_LT05_066015_20071031,10,0.815266575,80,
1_1_LT05_066015_20071116,10,0.885882362,80,
1_1_LT05_066015_20071202,10,0.873616253,80,
1_1_LT05_066015_20071218,10,0.938664609,80,
1_1_LT05_066015_20080103,10,0.841735425,80,
1_1_LT05_066015_20080119,10,0.947649267,80,
1_1_LT05_066015_20080204,10,0.810721802,80,
1_1_LT05_066015_20080220,10,0.8951075,80,
1_1_LT05_066015_20080307,10,0.936462219,80,
1_1_LT05_066015_20080323,10,0.764137421,80,
1_1_LT05_066015_20080408,10,0.806439107,80,
1_1_LT05_066015_20080424,10,0.78018772,80,
1_1_LT05_066015_20080510,10,0.82003575,80,
1_1_LT05_066015_20080526,10,0.850847577,80,
1_1_LT05_066015_20080611,10,0.872730745,80,
1_1_LT05_066015_20080627,10,0.873112388,80,
1_1_LT05_066015_20080713,10,0.800530148,80,
1_1_LT05_066015_20080729,10,0.950229213,80,
1_1_LT05_066015_20080814,10,0.832229255,80,
1_1_LT05_066015_20080830,10,0.817194092,80,
1_1_LT05_066015_20080915,10,0.813225538,80,
1_1_LT05_066015_20081001,10,0.882136138,80,
1_1_LT05_066015_20081017,10,0.891148669,80,
1_1_LT05_066015_20081102,10,0.762045978,80,
1_1_LT05_066015_20081118,10,0.934473748,80,
1_1_LT05_066015_20081204,10,0.855339815,80,
1_1_LT05_066015_20081220,10,0.791630212,80,
1_1_LT05_066015_20090105,10,0.904221765,80,
1_1_LT05_066015_20090121,10,0.769758228,80,
1_1_LT05_066015_20090206,10,0.885164388,80,
1_1_LT05_066015_20090222,10,0.823299989,80,
1_1_LT05_066015_20090310,10,0.805960324,80,
1_1_LT05_066015_20090326,10,0.885620794,80,
1_1_LT05_066015_20090411,10,0.903994971,80,
1_1_LT05_066015_20090427,10,0.769457272,80,
1_1_LT05_066015_20090513,10,0.772077422,80,
1_1_LT05_066015_20090529,10,0.819802367,80,
1_1_LT05_066015_20090614,10,0.846932603,80,
1_1_LT05_066015_20090630,10,0.823741323,80,
1_1_LT05_066015_20090716,10,0.917370696,80,
1_1_LT05_066015_20090801,10,0.93237708,80,
1_1_LT05_066015_20090817,10,0.889363705,80,
1_1_LT05_066015_20090902,10,0.882835659,80,
1_1_LT05_066015_20090918,10,0.899226039,80,
1_1_LT05_066015_20091004,10,0.947798566,80,
1_1_LT05_066015_20091020,10,0.909811015,80,
1_1_LT05_066015_20091105,10,0.896210167,80,
1_1_LT05_066015_20091121,10,0.784409398,80,
1_1_LT05_066015_20091207,10,0.942466752,80,
1_1_LT05_066015_20091223,10,0.78845707,80,
1_1_LT05_066015_20100108,10,0.895295132,80,
1_1_LT05_066015_20100124,10,0.932149326,80,
1_1_LT05_066015_20100209,10,0.896200812,80,
1_1_LT05_066015_20100225,10,0.905397832,80,
1_1_LT05_066015_20100313,10,0.773192444,80,
1_1_LT05_066015_20100329,10,0.853505246,80,
1_1_LT05_066015_20100414,10,0.82509956,80,
1_1_LT05_066015_20100430,10,0.774425512,80,
1_1_LT05_066015_20100516,10,0.935809922,80,
1_1_LT05_066015_20100601,10,0.888341478,80,
1_1_LT05_066015_20100617,10,0.927331967,80,
1_1_LT05_066015_20100703,10,0.934118728,80,
1_1_LT05_066015_20100719,10,0.897908877,80,
1_1_LT05_066015_20100804,10,0.961652308,80,
1_1_LT05_066015_20100820,10,0.945693864,80,
1_1_LT05_066015_20100905,10,0.912033542,80,
1_1_LT05_066015_20100921,10,0.794627499,80,
1_1_LT05_066015_20101007,10,0.837258375,80,
1_1_LT05_066015_20101023,10,0.786119443,80,
1_1_LT05_066015_20101108,10,0.910377533,80,
1_1_LT05_066015_20101124,10,0.917931506,80,
1_1_LT05_066015_20101210,10,0.838694306,80,
1_1_LT05_066015_20101226,10,0.849605836,80,
1_1_LT05_066015_20110111,10,0.921299492,80,
1_1_LT05_066015_20110127,10,0.817017997,80,
1_1_LT05_066015_20110212,10,0.878180819,80,
1_1_LT05_066015_20110228,10,0.84792462,80,
1_1_LT05_066015_20110316,10,0.781357905,80,
1_1_LT05_066015_20110401,10,0.780789037,80,
1_1_LT05_066015_20110417,10,0.842515308,80,
1_1_LT05_066015_20110503,10,0.863117221,80,
1_1_LT05_066015_20110519,10,0.827024983,80,
1_1_LT05_066015_20110604,10,0.925614055,80,
1_1_LT05_066015_20110620,10,0.909571129,80,
1_1_LT05_066015_20110706,10,0.862306816,80,
1_1_LT05_066015_20110722,10,0.884129277,80,
1_1_LT05_066015_20110807,10,0.789118747,80,
1_1_LT05_066015_20110823,10,0.867963175,80,
1_1_LT05_066015_20110908,10,0.796442278,80,
1_1_LT05_066015_20110924,10,0.938503756,80,
1_1_LT05_066015_20111010,10,0.867941437,80,
1_1_LT05_066015_20111026,10,0.818531225,80,
1_1_LT05_066015_20111111,10,0.966206805,80,
1_1_LT05_066015_20111127,10,0.861228676,80,
1_1_LT05_066015_20111213,10,0.809273589,80,
